date,registration_count,registration_duration_seconds,renewal_count,renewal_duration_seconds
2024-06-19,584,38207285586,421,19611522746
2024-06-20,406,24824361607,810,22736839806
2024-06-21,621,41343364737,678,26063464191
2024-06-22,1311,64647871822,1131,49549864684
2024-06-23,1581,84478527896,1072,51211864100
2024-06-24,697,43522969391,535,23699043726
2024-06-25,537,34178451173,613,24337410414
2024-06-26,757,43231780589,900,40961530097
2024-06-27,382,26413624170,656,24900566091
2024-06-28,618,35534565212,659,28509935232
2024-06-29,943,54254499039,785,34059728490
2024-06-30,816,40618965686,1043,47667309173
2024-07-01,545,37731500280,772,34033965706
2024-07-02,556,41031478105,656,30164971060
2024-07-03,386,26022116670,388,16912770770
2024-07-04,417,27247773438,855,17780212729
2024-07-05,326,22115925108,247,15704618820
2024-07-06,666,34609767534,673,29913439840
2024-07-07,1063,48426836580,1131,43843603262
2024-07-08,714,36173132928,805,30506303475
2024-07-09,619,38297228094,628,24377198020
2024-07-10,395,26171174879,409,19823025023
2024-07-11,390,25810923782,455,21183881549
2024-07-12,530,31044381560,2098,65869261686
2024-07-13,690,34500762955,851,39863229074
2024-07-14,599,32842189661,569,22442963343
2024-07-15,389,24458513214,371,18754662191
2024-07-16,337,26550863406,1246,58612795423
2024-07-17,359,27335560098,650,28444719383
2024-07-18,312,24556199436,1021,33102913291
2024-07-19,473,30111890103,623,24472254066
2024-07-20,491,32003117208,987,33750097559
2024-07-21,478,26680804847,967,45646963752
2024-07-22,350,26032076197,1002,39812241315
2024-07-23,434,26411628903,770,32193833748
2024-07-24,430,29552311764,796,37200288157
2024-07-25,357,23090322834,842,31835893011
2024-07-26,670,28233812056,787,25676898841
2024-07-27,413,23394207456,1033,38409229818
2024-07-28,457,26948744010,747,27041420668
2024-07-29,415,26198197740,897,31839617929
2024-07-30,335,20111175372,770,39994131491
2024-07-31,401,20267955846,1185,35276386324
2024-08-01,290,22503570863,954,29175026097
2024-08-02,404,25807951420,659,21023319073
2024-08-03,404,23436706410,577,25600458788
2024-08-04,376,17446537827,768,28353759372
2024-08-05,145,7787932470,121,6381099567
2024-08-06,377,21166222662,454,23821516228
2024-08-07,424,23927574042,548,21106200295
2024-08-08,304,17975497065,587,27433592602
2024-08-09,341,23958275191,524,25834638030
2024-08-10,422,23909965826,782,30576579799
2024-08-11,440,24592647481,623,24352642548
2024-08-12,509,26334608148,434,16704301098
2024-08-13,884,33797723604,382,17775093828
2024-08-14,1165,28296520404,1074,34564547910
2024-08-15,522,28092937325,339,16339223643
2024-08-16,954,40703014181,528,21845774449
2024-08-17,731,37322983152,955,33065915582
2024-08-18,760,31957161937,1314,52070498336
2024-08-19,643,30509213991,1058,44674130315
2024-08-20,809,38425707749,515,29198605104
2024-08-21,973,37412587198,851,31811985172
2024-08-22,754,39579283049,649,30626497344
2024-08-23,709,34728920064,1254,47111799871
2024-08-24,670,34666585956,386,19844750029
2024-08-25,719,31718797613,759,23469187960
2024-08-26,741,35705490840,802,30125838619
2024-08-27,931,38290078832,713,21187122543
2024-08-28,700,31967975842,564,19425282751
2024-08-29,933,41298602040,788,21820126110
2024-08-30,1128,43602999918,582,20683046380
2024-08-31,1040,46795476312,650,23263306746
2024-09-01,867,36625424670,802,25585702776
2024-09-02,422,22092082235,517,25552779087
2024-09-03,592,28426947911,644,26972649214
2024-09-04,452,24447531923,384,17836220148
2024-09-05,458,25842418701,267,11454651462
2024-09-06,411,24556787398,355,17992044797
2024-09-07,527,21762281414,714,19235296946
2024-09-08,593,26149107039,851,32055759425
2024-09-09,485,22197121284,466,17012613912
2024-09-10,561,26844245460,903,25162751964
2024-09-11,726,38857056910,863,31558987469
2024-09-12,538,29505448105,802,26152176831
2024-09-13,556,32784321921,631,22980177493
2024-09-14,673,30259077137,656,20618412655
2024-09-15,807,35383486661,594,18942642697
2024-09-16,434,22444371918,544,20418259624
2024-09-17,469,28553275494,512,16624621290
2024-09-18,377,17734143920,351,15646778653
2024-09-19,287,20276000584,352,15198510636
2024-09-20,358,23544849582,511,19808263528
2024-09-21,358,20861698194,361,17017247866
2024-09-22,479,25663068557,717,24968995212
2024-09-23,327,20558987334,440,17090084646
2024-09-24,321,19145415157,246,12891809267
2024-09-25,307,24953309946,391,16331161272
2024-09-26,356,21166789860,459,18189030443
2024-09-27,356,21352862264,532,26317106265
2024-09-28,992,47109536069,1602,50579668562
2024-09-29,668,27869010048,674,22593715799
2024-09-30,812,35686860749,1317,31571461496
2024-10-01,396,25033555637,315,12703277572
2024-10-02,735,31443857100,769,26261243705
2024-10-03,702,30637587110,1086,29522704551
2024-10-04,591,26388886446,470,19155976837
2024-10-05,746,36095678784,437,17443264046
2024-10-06,519,28840542462,448,13250477846
2024-10-07,350,18747564246,521,12818373675
2024-10-08,418,27662015880,302,10633159668
2024-10-09,325,25032064500,716,28318690868
2024-10-10,543,32211892242,468,25231562608
2024-10-11,474,26361374094,578,20592167661
2024-10-12,632,28715947290,566,21998624175
2024-10-13,350,23061211272,546,21691506532
2024-10-14,379,27256369013,602,22744343905
2024-10-15,278,16682233014,344,17109672213
2024-10-16,366,21475973376,922,84535849947
2024-10-17,243,17912515398,477,15651155606
2024-10-18,211,15081130820,420,20563293818
2024-10-19,403,23451956964,494,18539146707
2024-10-20,366,24166677329,832,23905476016
2024-10-21,403,30190465872,726,25660698100
2024-10-22,474,29649134574,517,22266407313
2024-10-23,457,29864028258,484,26706855064
2024-10-24,333,19724495490,332,16723628338
2024-10-25,391,23344861662,522,22669053552
2024-10-26,516,29090643408,452,19676031572
2024-10-27,583,29956462703,377,16419135480
2024-10-28,298,19988135208,335,15692534444
2024-10-29,329,19025994582,242,9543009745
2024-10-30,254,19768894882,325,15285409650
2024-10-31,264,19356125598,488,9966166105
2024-11-01,303,25557734482,412,15265079765
2024-11-02,412,18893618262,735,25846138075
2024-11-03,416,22024276290,430,16363161889
2024-11-04,297,15465622464,511,28705758978
2024-11-05,369,23280045444,412,12239550726
2024-11-06,113,6867979614,171,7751603401
2024-11-07,189,16581506220,574,21217131437
2024-11-08,278,17961367176,560,18940186281
2024-11-09,346,21751465536,582,18638538846
2024-11-10,244,22685995944,795,28764309811
2024-11-11,274,20923142832,384,19498551767
2024-11-12,184,14530119389,383,18281400066
2024-11-13,190,17310704398,275,13533469415
2024-11-14,171,20429011836,299,12457321380
2024-11-15,269,19750467492,742,31462259060
2024-11-16,278,18941681968,469,19686641239
2024-11-17,288,18813509279,722,22266781850
2024-11-18,371,33030455580,385,14592991639
2024-11-19,236,21584717856,456,17499993425
2024-11-20,332,22424572998,591,29611246325
2024-11-21,212,15964744230,810,24202956792
2024-11-22,263,18122706504,449,18815950092
2024-11-23,310,23127241341,316,14520693526
2024-11-24,323,21034359846,455,24429472554
2024-11-25,243,17676576612,482,21693245761
2024-11-26,295,20843279262,726,21657308022
2024-11-27,284,23776389612,337,17086488609
2024-11-28,357,28351146006,301,14633757014
2024-11-29,334,32215730364,515,19868986175
2024-11-30,494,43866324089,1178,38926416560
2024-12-01,480,73633956318,1046,40741917594
2024-12-02,390,38933693622,557,26498519156
2024-12-03,272,21373364052,431,31708162350
2024-12-04,195,17624302326,583,28021652274
2024-12-05,317,29088377925,905,28346199214
2024-12-06,301,29199195450,386,16170088895
2024-12-07,370,32939616617,1027,40209889516
2024-12-08,470,33550579619,879,33647507045
2024-12-09,234,19453797375,410,18530181332
2024-12-10,285,25338067938,247,14467453249
2024-12-11,291,24368077800,856,22326855066
2024-12-12,255,22024836144,437,23403404028
2024-12-13,355,28445923260,514,23134860603
2024-12-14,946,59680190268,1360,50143588923
2024-12-15,2174,103437806219,1428,54788702937
2024-12-16,844,46866634954,813,66887690895
2024-12-17,412,25074844344,408,22064302200
2024-12-18,428,34584119620,498,26735673114
2024-12-19,542,47118800952,798,30729674106
2024-12-20,299,22589727208,316,16780557923
2024-12-21,684,48016896227,1063,41419305164
2024-12-22,1052,67530680028,943,34531454013
2024-12-23,854,53107747218,719,35269207002
2024-12-24,699,43938729882,577,22329047352
2024-12-25,956,54927454302,1048,41424962241
2024-12-26,514,36823291775,865,32391637920
2024-12-27,699,36921964468,754,40250844484
2024-12-28,843,45948993714,843,36074113956
2024-12-29,1125,58958213940,1243,49892478861
2024-12-30,1209,59949667619,899,38014215413
2024-12-31,644,35679896856,805,35512282895
2025-01-01,487,25454829042,496,24195748501
2025-01-02,210,15836086548,455,15110647110
2025-01-03,487,30367187982,751,35594738005
2025-01-04,402,28380752082,865,23924638758
2025-01-05,620,38492126514,443,19482565517
2025-01-06,254,23090176728,380,19000137759
2025-01-07,385,24593829345,513,26996438412
2025-01-08,459,26342832816,528,19273855849
2025-01-09,467,28619423647,510,18759445173
2025-01-10,615,38817747864,530,20919782662
2025-01-11,1108,51478374365,1263,31850215293
2025-01-12,1664,75334970862,1715,58467594109
2025-01-13,538,29603032272,665,25860182423
2025-01-14,575,34468352784,378,19400657727
2025-01-15,443,25769587302,589,36603343494
2025-01-16,450,28774200204,714,30888041911
2025-01-17,327,21421514124,342,16650277398
2025-01-18,200,12626661240,377,9175122508
2025-01-19,107,14189856469,126,6747371532
2025-01-20,352,33544855980,240,14177548584
2025-01-21,443,41596328916,750,29308622376
2025-01-22,528,42596099496,913,31460386714
2025-01-23,573,38273121767,1180,33511426724
2025-01-24,440,33032582999,711,22900812061
2025-01-25,461,30233279430,681,26504973253
2025-01-26,579,35432715942,1350,34883168154
2025-01-27,305,20616583050,395,16278515471
2025-01-28,535,31490847954,366,17602395006
2025-01-29,696,40537750932,903,26383215450
2025-01-30,621,38060724852,705,22984776152
2025-01-31,524,29636739072,781,29785741858
2025-02-01,703,33790801608,1053,33158299656
2025-02-02,369,21991637754,538,25985538125
2025-02-03,155,12765650544,338,12804423894
2025-02-04,546,27957577806,766,37596542921
2025-02-05,1022,52468653312,775,35121578233
2025-02-06,1085,46019925108,787,30815657028
2025-02-07,1160,55657601982,891,33708232531
2025-02-08,1152,54939635298,703,25066226272
2025-02-09,1100,53430397974,1078,34367784382
2025-02-10,859,38882527398,1103,42066080411
2025-02-11,668,31966653924,626,27239466477
2025-02-12,1230,53272325869,542,21762739536
2025-02-13,1343,40665904956,1004,35421609813
2025-02-14,1156,32974221636,598,23697297809
2025-02-15,1059,37435263930,585,17505326358
2025-02-16,839,39152283714,542,26542824231
2025-02-17,551,29846481318,517,37258447456
2025-02-18,1123,42840860813,535,20693331214
2025-02-19,765,28538004366,970,30566638728
2025-02-20,605,33718503078,696,21793632246
2025-02-21,644,30629786850,676,20868628683
2025-02-22,685,31638212287,467,14305295887
2025-02-23,592,26007618474,269,13380438956
2025-02-24,593,28273758174,399,13204727856
2025-02-25,460,22496037516,419,11067297732
2025-02-26,734,32856004133,585,15306756582
2025-02-27,800,32197622688,662,23444584348
2025-02-28,645,27575534333,258,12225937309
2025-03-01,720,31726727820,743,22058837910
2025-03-02,642,28415650932,433,13643222616
2025-03-03,883,37005282216,466,17378461764
2025-03-04,541,22569377976,356,13976436276
2025-03-05,567,27961442244,661,18022420764
2025-03-06,809,31189443749,461,16958314098
2025-03-07,646,27066443904,357,10878254334
2025-03-08,592,25805202012,765,26132940840
2025-03-09,628,29261771100,448,12990552668
2025-03-10,471,22521744342,441,11644337412
2025-03-11,439,18881043336,284,8732510441
2025-03-12,451,22776689322,940,17964880728
2025-03-13,453,19868849964,676,18060835131
2025-03-14,374,17612297406,484,13555313243
2025-03-15,370,15833566746,755,15238237680
2025-03-16,380,15709100004,697,16245892423
2025-03-17,406,17752021776,635,19042352758
2025-03-18,507,26510199012,747,22607674796
2025-03-19,374,16021060884,903,14945347365
2025-03-20,431,20770627482,442,12359017832
2025-03-21,370,19833071616,322,13034908368
2025-03-22,399,17703658258,655,9870809940
2025-03-23,374,17963023212,348,10722692057
2025-03-24,477,26801756027,734,15790255751
2025-03-25,430,22132603062,493,17543671127
2025-03-26,417,19156920030,363,10345223109
2025-03-27,444,22050399564,556,16009959304
2025-03-28,436,17717786622,2671,16159850028
2025-03-29,413,20280868992,808,13784519538
2025-03-30,479,20566357488,281,7055384904
2025-03-31,454,21830578110,648,17011913507
2025-04-01,372,16127271036,658,15850433714
2025-04-02,409,16832601612,652,13546448730
2025-04-03,367,17096449528,416,15138435204
2025-04-04,321,13321979766,535,15628573262
2025-04-05,494,20589881634,544,10449617584
2025-04-06,251,14266181034,167,5635597950
2025-04-07,239,11197970370,425,7060611588
2025-04-08,387,21444759342,377,8951242950
2025-04-09,271,12742955640,429,6748865956
2025-04-10,354,16049568528,406,5673661020
2025-04-11,315,14962966902,429,11723962986
2025-04-12,364,16416648612,229,6517107962
2025-04-13,292,13051791460,550,15686863987
2025-04-14,309,13652039969,1072,166473078096
2025-04-15,389,16168418694,718,10982915279
2025-04-16,332,16085205918,836,18876159920
2025-04-17,345,13339472418,556,10305329958
2025-04-18,416,17738374428,428,7792572096
2025-04-19,317,14292707562,469,9872861916
2025-04-20,347,13634164242,629,14121029080
2025-04-21,515,19892888710,751,9250699668
2025-04-22,393,18168457444,600,14047595609
2025-04-23,334,17307159786,642,14026483067
2025-04-24,400,20092306698,861,27357128249
2025-04-25,309,12859399062,1228,21116348513
2025-04-26,548,20093164560,551,11028854619
2025-04-27,516,21612213432,604,16773965794
2025-04-28,441,25074622656,669,22024321206
2025-04-29,497,20417346485,820,17957084702
2025-04-30,457,18269467053,549,10334856350
2025-05-01,442,20039198256,882,18119582918
2025-05-02,365,19404491364,1273,36248443015
2025-05-03,298,14370850224,2805,19249457179
2025-05-04,359,17263142010,277,8906294174
2025-05-05,344,16545877938,544,14867123544
2025-05-06,482,19875201876,402,10284996654
2025-05-07,486,20191738914,1166,27736369795
2025-05-08,260,12599479836,682,11855318982
2025-05-09,331,14363796780,671,14202161637
2025-05-10,334,21273386453,889,18648227339
2025-05-11,404,20830688568,565,19375477368
2025-05-12,442,19192984164,846,14233195922
2025-05-13,329,21864167118,607,22622621256
2025-05-14,437,18158330574,791,24164743310
2025-05-15,448,17623519164,2242,414081191678
2025-05-16,378,15517432278,495,9968015744
2025-05-17,318,13211219502,682,14348330241
2025-05-18,366,17318703636,625,12062816952
2025-05-19,380,19284124428,746,21606360732
2025-05-20,347,16789892922,1089,13046710890
2025-05-21,380,18201386556,682,17671875792
2025-05-22,332,16438051332,611,15642607330
2025-05-23,395,22591886958,354,8243307197
2025-05-24,367,15515000675,482,11877916998
2025-05-25,340,12238978626,397,9016686972
2025-05-26,305,14369628816,297,9876640857
2025-05-27,256,18164397582,1206,29607616680
2025-05-28,343,15577815816,467,13403828571
2025-05-29,314,18087140844,549,17153391444
2025-05-30,271,13574861928,599,19977911470
2025-05-31,507,17876901777,386,9529512931
2025-06-01,412,16092645100,720,18187254420
2025-06-02,280,11673907397,2608,18421780783
2025-06-03,347,21102449112,870,10540392857
2025-06-04,505,18915655229,273,6448076676
2025-06-05,332,16123429548,520,12524087267
2025-06-06,499,19617425559,622,19257986876
2025-06-07,477,21099648454,321,9467150400
2025-06-08,349,15287353647,307,10839459273
2025-06-09,312,20217206952,239,10947151180
2025-06-10,455,23701810749,830,26957592806
2025-06-11,351,19405796285,572,10003404719
2025-06-12,316,14378810226,702,21480582560
2025-06-13,273,12121735579,1528,69497542002
2025-06-14,588,18027355841,342,16495896139
2025-06-15,538,16940207004,697,20875212855
2025-06-16,314,14279094778,511,15135530069
2025-06-17,297,16457902474,774,11162425730
2025-06-18,681,21960520089,911,23685289340
2025-06-19,372,20377063156,505,11741554149
2025-06-20,309,14353603560,356,9598754232
2025-06-21,326,14185150055,545,8659686487
2025-06-22,194,10752558228,359,11719344506
2025-06-23,380,21947305751,336,12282472295
2025-06-24,388,16967108304,910,11218816546
2025-06-25,275,13784066855,375,10067248800
2025-06-26,418,16682085504,835,26229621363
2025-06-27,350,14481705542,554,14085505485
2025-06-28,325,15254872638,449,14983380683
2025-06-29,616,19594298303,619,15256478883
2025-06-30,556,22940875654,853,23388107388
2025-07-01,501,24917992776,1365,30245574321
2025-07-02,565,24947655119,2589,17107439013
2025-07-03,413,18895171464,561,13908782336
2025-07-04,352,14878886607,557,14266529264
2025-07-05,397,18318803141,778,18559679253
2025-07-06,466,20487973822,864,21773840395
2025-07-07,400,16823186568,632,12472325106
2025-07-08,404,18473095327,888,16770150662
2025-07-09,346,15226602053,561,20491835901
2025-07-10,401,17158060950,519,20714046807
2025-07-11,472,20446606181,580,19467692554
2025-07-12,496,34269735958,857,24410685596
2025-07-13,521,21755627782,401,14734977912
2025-07-14,364,18399269502,656,19907445436
2025-07-15,562,32328599338,1566,34993993950
2025-07-16,722,31310965355,1770,51662142315
2025-07-17,509,32003129358,1987,59743598622
2025-07-18,596,27663706440,1848,43983206225
2025-07-19,1191,51131867366,2003,48065447671
2025-07-20,1020,43003079548,1967,66857744168
2025-07-21,1510,58435366180,1969,62641821009
2025-07-22,959,44356733010,2369,49114128789
2025-07-23,1150,41571803358,1468,34320189396
2025-07-24,725,30455908614,1011,27316115086
2025-07-25,2925,46951174237,1845,40375854229
2025-07-26,7527,72920141948,4164,51174616494
2025-07-27,1939,55726155032,1580,41188190597
2025-07-28,1151,41389879733,1177,49222831194
2025-07-29,1888,65919107134,2155,60562257682
2025-07-30,2212,86492432016,984,44299080571
2025-07-31,1877,73000421674,1255,41146234769
2025-08-01,1485,46398289679,930,36242007805
2025-08-02,1166,45427178771,768,24327002202
2025-08-03,778,31832962002,685,17192215607
2025-08-04,1395,41500720331,1437,21879837869
2025-08-05,991,33341882975,792,26630858706
2025-08-06,991,40263076512,1134,31337984173
2025-08-07,1058,40028480280,953,27683649013
2025-08-08,1288,43666268327,1432,43324623794
2025-08-09,1445,52341765605,1492,41266707349
2025-08-10,1689,40561985917,1278,35098845283
2025-08-11,2171,60668592273,1887,63608026316
2025-08-12,1502,45187077593,1399,27669015702
2025-08-13,2536,57298041180,1477,41950915769
2025-08-14,1446,43413694197,706,27207103309
2025-08-15,2195,57275682115,673,26189328156
2025-08-16,1915,62663672857,892,31041837558
2025-08-17,2971,60096686433,770,27291899093
2025-08-18,1841,45096064702,1335,19221684228
2025-08-19,1658,39349718231,1122,33375114320
2025-08-20,1759,40405811610,861,25733916605
2025-08-21,1522,40234818930,1138,30866108852
2025-08-22,1050,35452312629,821,23957305043
2025-08-23,1722,37845130245,1161,51067470527
2025-08-24,796,30643057746,1046,23543052287
2025-08-25,783,26821601100,1377,28518704759
2025-08-26,784,26804242206,730,22012922968
2025-08-27,660,30962284398,1459,55873650441
2025-08-28,818,32976662074,794,28877863734
2025-08-29,832,39633781803,776,23128853054
2025-08-30,706,25340511708,1336,23181214484
2025-08-31,504,18113557209,2808,24176591554
2025-09-01,467,27601543368,817,18580267038
2025-09-02,547,26214493265,677,17191051218
2025-09-03,462,20491896672,699,15129678149
2025-09-04,518,23937825924,948,18945663306
2025-09-05,511,19826561857,794,14035262181
2025-09-06,501,22658481198,480,13317566493
2025-09-07,559,24242843666,804,15864488681
2025-09-08,458,19006544070,1163,18354940384
2025-09-09,426,17552076408,819,15372704985
2025-09-10,625,24801456618,1132,20949499482
2025-09-11,436,17120397942,713,17391844655
2025-09-12,450,22220634563,513,12558877758
2025-09-13,546,21513915018,713,16343398284
2025-09-14,475,18049050305,561,10188805008
2025-09-15,363,16667818613,876,12556169046
2025-09-16,467,19438905617,671,20231731708
2025-09-17,491,24289898796,565,12807760084
2025-09-18,339,17624945268,718,14485265544
2025-09-19,549,20183484257,622,16452605166
2025-09-20,457,18811359360,1135,16180788640
2025-09-21,510,22591423655,1242,31683881052
2025-09-22,365,16101747432,954,15266806509
2025-09-23,475,25613014050,1104,13773066804
2025-09-24,411,19235674692,900,16240215948
2025-09-25,303,14626016856,672,11778210515
2025-09-26,454,18712273067,1291,14869449989
2025-09-27,417,16179375168,804,16255562718
2025-09-28,436,17672917320,1185,32544132351
2025-09-29,341,21511333836,1731,29169392172
2025-09-30,538,26567689337,1483,35863953226
2025-10-01,436,18831521160,446,13171329092
2025-10-02,434,18302501806,453,13513906798
2025-10-03,429,23308382952,920,18382118391
2025-10-04,507,21738596400,1165,28422106989
2025-10-05,412,19433011103,625,15808248715
2025-10-06,371,20540593104,577,21177544302
2025-10-07,370,21473677007,621,22823977102
2025-10-08,420,23076673200,446,14708823406
2025-10-09,500,20605702608,467,17779211998
2025-10-10,431,18841704911,586,12461025635
2025-10-11,333,16547899752,630,11670207503
2025-10-12,394,18165343752,566,15260399999
2025-10-13,413,17515454348,1087,19659652665
2025-10-14,333,16284279600,789,25869577483
2025-10-15,419,23550997104,506,16319273659
2025-10-16,333,18523841256,485,10025098657
2025-10-17,289,13689913752,331,16370834399
2025-10-18,407,19192196302,664,22685457598
2025-10-19,252,12135898151,766,12569204401
2025-10-20,309,20455892856,787,10886554137
2025-10-21,405,19587041351,411,11184314648
2025-10-22,325,15765833159,571,13422755461
2025-10-23,326,15206473655,378,11292693408
2025-10-24,396,15517920456,541,13685468397
2025-10-25,410,15297562800,898,19662848800
2025-10-26,466,20320865352,342,11187892800
2025-10-27,605,24327298152,516,15907333800
2025-10-28,502,21314745504,960,19908549210
2025-10-29,540,25374556152,1189,26818953253
2025-10-30,406,17866647504,819,23552766739
2025-10-31,480,18806852303,349,5975456988
2025-11-01,504,20698404552,319,9714943336
2025-11-02,370,15263884800,443,9554377750
2025-11-03,319,13749804000,471,15350643229
2025-11-04,250,11523833352,340,8628912355
2025-11-05,405,26404220304,691,15857562097
2025-11-06,313,14696930664,585,9598921197
2025-11-07,385,18084114360,632,19701916830
2025-11-08,367,14812321104,762,13924517198
2025-11-09,406,17423301672,633,13360235253
2025-11-10,355,17671019256,655,11454786141
2025-11-11,287,16994667672,606,15457093342
2025-11-12,321,18621131903,812,15662539667
2025-11-13,241,10447758360,719,21386491208
2025-11-14,338,15253887600,639,8092314137
2025-11-15,342,12780201600,826,12574666799
2025-11-16,280,13599013752,739,15499901601
2025-11-17,359,17654276952,782,11110556950
2025-11-18,291,13594608000,453,11924524799
2025-11-19,450,21368026152,505,14927581784
2025-11-20,386,17429252452,453,12189502132
2025-11-21,443,18382371197,573,8968040405
2025-11-22,411,18835220284,726,7182874043
2025-11-23,335,13676300476,609,7793513349
2025-11-24,312,14849686836,495,10641592525
2025-11-25,395,16267101732,641,7369559653
2025-11-26,352,14897981484,915,10390172825
2025-11-27,425,18238822488,629,7977824295
2025-11-28,373,17134409336,792,22286620800
2025-11-29,373,14255560152,651,13601306090
2025-11-30,324,12567277609,582,12691706568
2025-12-01,339,16581346637,742,11429868170
2025-12-02,358,12843946099,520,12628216356
2025-12-03,479,17451606894,613,8985199644
2025-12-04,336,14557217256,575,8489242658
2025-12-05,436,16500723522,880,15126452204
2025-12-06,346,12999001069,393,11383932890
2025-12-07,303,12078694800,457,10530133200
2025-12-08,271,14087450952,854,12823799293
2025-12-09,313,14873147352,523,12176730309
2025-12-10,284,12941587008,847,10507455696
2025-12-11,270,11376740304,684,7257361817
2025-12-12,244,10168879104,618,9590183999
2025-12-13,292,10848119904,562,11618857331
2025-12-14,328,13439138397,747,13586203452
2025-12-15,207,10263589200,660,11551781097
2025-12-16,315,13435077598,632,21247315200
2025-12-17,230,11771218152,876,21272002372
2025-12-18,289,11423921615,643,11932325257
2025-12-19,284,12285025200,1305,15308756187
2025-12-20,241,9084126456,656,10538276400
2025-12-21,191,8840886552,1075,13440041565
2025-12-22,201,8832975840,579,7400924124
2025-12-23,264,9722363904,535,10713150000
2025-12-24,328,11454776207,334,7008316213
2025-12-25,248,11294988552,708,12369617049
2025-12-26,288,11021546257,799,7196132620
2025-12-27,197,9268141104,602,9536789120
2025-12-28,226,8881750795,655,15144155352
2025-12-29,314,13956411634,1449,34997626647
2025-12-30,308,11425636512,686,10301264078
2025-12-31,256,8963771904,2523,34187830471
2026-01-01,248,12211736369,819,27832583040
2026-01-02,279,14362922303,820,21156751804
2026-01-03,267,9546764065,989,11353735517
2026-01-04,356,14962346404,778,12363979548
2026-01-05,498,13581058554,603,18587748127
2026-01-06,510,17927200800,1031,11166422144
2026-01-07,386,14960321712,1180,13785594744
2026-01-08,379,12920320800,620,11721937770
2026-01-09,409,16167628800,1009,15802132698
2026-01-10,411,15935273352,537,7717357606
2026-01-11,305,13870524455,650,5734639685
2026-01-12,316,12040381008,766,14557469546
2026-01-13,450,17895990456,698,13583952661
2026-01-14,337,13076095033,900,23499015222
2026-01-15,522,17884341153,547,20916989556
2026-01-16,416,18829643256,709,12125588850
2026-01-17,387,17393931504,370,9007770792
2026-01-18,346,13343539751,1307,19492811526
2026-01-19,370,15152536402,977,12082327483
2026-01-20,361,13847150952,471,7750240977
2026-01-21,281,12545674056,582,6085732741
2026-01-22,371,14041302552,764,20751193647
2026-01-23,327,18028762056,1142,17244915943
2026-01-24,298,12156082704,1536,13193097337
2026-01-25,292,12516128856,583,5816787390
2026-01-26,311,10764406151,688,11620454881
2026-01-27,414,18144595544,961,8035090118
2026-01-28,394,16188691752,2132,41241406515
2026-01-29,300,14270909193,1937,19037728073
2026-01-30,430,19506403080,965,12974841324
2026-01-31,422,16381953504,729,15458802661
2026-02-01,396,13128176280,534,9475007179
2026-02-02,327,12766031352,413,6771243010
2026-02-03,322,15269787777,432,9003120332
2026-02-04,319,10730724536,599,12267212214
2026-02-05,304,12020979549,2083,5372714944
2026-02-06,339,16664834952,639,12685119992
2026-02-07,419,19224735329,558,9726469286
2026-02-08,398,22189541256,1053,17172736802
2026-02-09,566,22654369651,647,9659420682
2026-02-10,378,14579435782,777,11930496060
2026-02-11,451,15502708800,467,10532414664
2026-02-12,490,19936476387,652,15603889724
2026-02-13,375,13489647407,429,6596846120
2026-02-14,370,13684813141,456,12638666213
2026-02-15,324,10023962112,919,15606013920
2026-02-16,365,11984642633,840,9149100551
2026-02-17,465,14154016605,406,6491292151
2026-02-18,351,11358661104,1091,19146796053
2026-02-19,364,14944134114,1244,11399886649
2026-02-20,449,14714809272,1011,9259495846
2026-02-21,407,13797401204,985,12562596564
2026-02-22,391,11815216704,813,12345757200
2026-02-23,329,9158564903,674,12318406063
2026-02-24,397,13279796850,305,5149641600
2026-02-25,438,15596049767,662,8438907301
2026-02-26,336,14029931115,866,15435851984
2026-02-27,618,16088666074,1136,21985007052
2026-02-28,587,19726322339,476,11848349733
2026-03-01,395,12668094000,556,10540578961
2026-03-02,314,11036951912,523,10470648516
2026-03-03,359,9782364790,788,10055953388
2026-03-04,314,13836837513,836,7413116605
2026-03-05,342,10966467600,492,7644388030
2026-03-06,351,13924731600,1056,11394553816
2026-03-07,276,7691616000,315,4666060927
2026-03-08,258,10564232358,368,7758282114
2026-03-09,338,10769868000,296,11228229468
2026-03-10,526,16243513031,1162,48586213308
2026-03-11,390,13962437348,696,13487846788
2026-03-12,337,10715741959,666,9932958735
2026-03-13,258,8928668919,874,12836912040
2026-03-14,327,11478657600,513,6058501200
2026-03-15,269,9379620000,960,12621659162
2026-03-16,298,10350140400,455,9645588000
2026-03-17,288,10084705200,717,5480526852
2026-03-18,316,10398067200,663,13897450144
2026-03-19,284,9617788800,372,31862224491
2026-03-20,253,10546759008,498,7680546000
2026-03-21,233,8657028000,547,4539538800
2026-03-22,273,8587148385,452,36737249764
2026-03-23,284,12437028960,838,6430705469
2026-03-24,299,9881168247,1198,42969130958
2026-03-25,327,11210324125,1459,24609121200
2026-03-26,198,7659360000,890,6662994552
2026-03-27,228,9105208065,1327,7049619438
2026-03-28,197,8494318800,989,78244337949
2026-03-29,208,5987184613,636,11456353926
2026-03-30,234,9812170967,860,14639953048
2026-03-31,216,7672478283,704,9727261012
2026-04-01,229,7774055315,429,7362472373
2026-04-02,201,8419636512,708,6144278400
2026-04-03,242,9343871967,825,11718507661
2026-04-04,186,8660158637,1127,5078134926
2026-04-05,148,4637962800,608,3689656111
2026-04-06,217,8719702704,962,10067829793
